"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-12-10 00:00","2018","12","10","00:00","-1.0","","-5.2","","73","","25","","8","","24.1","","99.79","","","","-4","","NA"
"2018-12-10 01:00","2018","12","10","01:00","-0.9","","-5.0","","74","","23","","9","","24.1","","99.73","","","","-4","","Cloudy"
"2018-12-10 02:00","2018","12","10","02:00","-0.8","","-4.8","","74","","23","","9","","24.1","","99.73","","","","-4","","NA"
"2018-12-10 03:00","2018","12","10","03:00","-0.7","","-4.6","","75","","26","","4","","24.1","","99.75","","","","-2","","NA"
"2018-12-10 04:00","2018","12","10","04:00","-0.8","","-4.3","","77","","24","","4","","24.1","","99.71","","","","-2","","Mostly Cloudy"
"2018-12-10 05:00","2018","12","10","05:00","-0.8","","-4.2","","78","","36","","1","","24.1","","99.72","","","","-1","","NA"
"2018-12-10 06:00","2018","12","10","06:00","-1.1","","-4.0","","81","","35","","7","","19.3","","99.74","","","","-4","","NA"
"2018-12-10 07:00","2018","12","10","07:00","-1.3","","-4.0","","82","","4","","5","","20.9","","99.78","","","","-3","","Mostly Cloudy"
"2018-12-10 08:00","2018","12","10","08:00","-1.4","","-4.2","","81","","36","","1","","24.1","","99.81","","","","-2","","NA"
"2018-12-10 09:00","2018","12","10","09:00","-0.9","","-5.2","","73","","5","","5","","24.1","","99.87","","","","-3","","NA"
"2018-12-10 10:00","2018","12","10","10:00","-0.4","","-5.6","","68","","5","","4","","24.1","","99.90","","","","-2","","Cloudy"
"2018-12-10 11:00","2018","12","10","11:00","-0.3","","-6.1","","65","","36","","2","","24.1","","99.90","","","","-1","","NA"
"2018-12-10 12:00","2018","12","10","12:00","0.2","","-5.5","","66","","36","","3","","24.1","","99.85","","","","","","NA"
"2018-12-10 13:00","2018","12","10","13:00","0.9","","-5.9","","60","","26","","5","","24.1","","99.80","","","","","","Cloudy"
"2018-12-10 14:00","2018","12","10","14:00","0.8","","-5.4","","63","","21","","6","","24.1","","99.74","","","","","","NA"
"2018-12-10 15:00","2018","12","10","15:00","0.1","","-4.1","","74","","14","","14","","24.1","","99.72","","","","","","NA"
"2018-12-10 16:00","2018","12","10","16:00","0.1","","-3.6","","76","","14","","10","","12.9","","99.71","","","","","","Snow"
"2018-12-10 17:00","2018","12","10","17:00","0.3","","-3.4","","76","","20","","8","","16.1","","99.69","","","","","","Snow"
"2018-12-10 18:00","2018","12","10","18:00","0.2","","-3.3","","78","","21","","4","","19.3","","99.67","","","","","","Snow"
"2018-12-10 19:00","2018","12","10","19:00","0.5","","-5.1","","66","","22","","10","","24.1","","99.65","","","","","","Mostly Cloudy"
"2018-12-10 20:00","2018","12","10","20:00","0.3","","-4.8","","68","","20","","12","","19.3","","99.64","","","","","","NA"
"2018-12-10 21:00","2018","12","10","21:00","0.0","","-5.7","","66","","24","","8","","24.1","","99.58","","","","-3","","NA"
"2018-12-10 22:00","2018","12","10","22:00","-0.1","","-5.5","","67","","20","","16","","19.3","","99.53","","","","-5","","Cloudy"
"2018-12-10 23:00","2018","12","10","23:00","-0.5","","-6.1","","66","","22","","16","","24.1","","99.51","","","","-5","","NA"
"2018-12-11 00:00","2018","12","11","00:00","-0.8","","-5.8","","69","","23","","11","","19.3","","99.47","","","","-5","","NA"
"2018-12-11 01:00","2018","12","11","01:00","-1.0","","-5.5","","72","","24","","9","","19.3","","99.42","","","","-4","","Cloudy"
"2018-12-11 02:00","2018","12","11","02:00","-1.8","","-5.9","","74","","25","","17","","19.3","","99.43","","","","-7","","NA"
"2018-12-11 03:00","2018","12","11","03:00","-2.5","","-6.6","","74","","25","","10","","24.1","","99.46","","","","-6","","NA"
"2018-12-11 04:00","2018","12","11","04:00","-2.9","","-6.6","","76","","23","","17","","12.9","","99.40","","","","-8","","Snow"
"2018-12-11 05:00","2018","12","11","05:00","-3.3","","-6.9","","76","","24","","5","","16.1","","99.31","","","","-5","","NA"
"2018-12-11 06:00","2018","12","11","06:00","-3.1","","-6.8","","76","","24","","7","","16.1","","99.30","","","","-6","","NA"
"2018-12-11 07:00","2018","12","11","07:00","-3.0","","-5.8","","81","","22","","8","","11.3","","99.29","","","","-6","","Snow"
"2018-12-11 08:00","2018","12","11","08:00","-2.4","","-5.6","","79","","21","","13","","12.9","","99.24","","","","-7","","Snow"
"2018-12-11 09:00","2018","12","11","09:00","-1.9","","-5.4","","77","","24","","14","","9.7","","99.23","","","","-7","","Snow"
"2018-12-11 10:00","2018","12","11","10:00","-1.9","","-5.0","","79","","23","","8","","6.4","","99.22","","","","-5","","Snow"
"2018-12-11 11:00","2018","12","11","11:00","-1.8","","-4.7","","80","","21","","14","","6.4","","99.13","","","","-6","","Snow"
"2018-12-11 12:00","2018","12","11","12:00","-1.9","","-4.8","","80","","23","","15","","4.8","","99.08","","","","-7","","Snow"
"2018-12-11 13:00","2018","12","11","13:00","-1.7","","-4.5","","81","","23","","13","","6.4","","98.99","","","","-6","","Snow"
"2018-12-11 14:00","2018","12","11","14:00","-1.8","","-3.7","","87","","23","","13","","4.0","","98.94","","","","-6","","Snow"
"2018-12-11 15:00","2018","12","11","15:00","-1.6","","-3.4","","88","","23","","11","","4.0","","98.94","","","","-5","","Snow"
"2018-12-11 16:00","2018","12","11","16:00","-1.4","","-3.7","","85","","23","","13","","6.4","","98.97","","","","-6","","Snow"
"2018-12-11 17:00","2018","12","11","17:00","-1.4","","-3.5","","86","","25","","9","","2.4","","98.98","","","","-5","","Snow"
"2018-12-11 18:00","2018","12","11","18:00","-1.5","","-3.2","","88","","24","","11","","4.0","","99.01","","","","-5","","Snow"
"2018-12-11 19:00","2018","12","11","19:00","-1.4","","-3.4","","86","","26","","9","","8.1","","99.06","","","","-5","","Snow"
"2018-12-11 20:00","2018","12","11","20:00","-1.2","","-3.3","","86","","26","","10","","8.1","","99.11","","","","-5","","Snow"
"2018-12-11 21:00","2018","12","11","21:00","-1.0","","-3.0","","87","","27","","5","","6.4","","99.15","","","","-3","","Snow"
"2018-12-11 22:00","2018","12","11","22:00","-0.9","","-3.0","","85","","26","","7","","16.1","","99.15","","","","-3","","Snow"
"2018-12-11 23:00","2018","12","11","23:00","-0.6","","-2.8","","85","","28","","5","","16.1","","99.17","","","","-2","","NA"
"2018-12-12 00:00","2018","12","12","00:00","-0.4","","-2.7","","84","","33","","7","","19.3","","99.23","","","","-3","","NA"
"2018-12-12 01:00","2018","12","12","01:00","-0.4","","-2.8","","84","","33","","9","","19.3","","99.26","","","","-4","","Cloudy"
"2018-12-12 02:00","2018","12","12","02:00","-0.3","","-2.6","","85","","32","","10","","19.3","","99.34","","","","-4","","NA"
